region,direction,layout,size,renovation,garden,year,floor,district,price,danjia
大兴, 南 北 , 3室1厅 , 133.07, 精装,世嘉博苑 ,2009,15,西红门,595,44714.0
大兴, 南 北 , 3室1厅 , 117.27, 精装,金地仰山 ,2012,9,高米店南,658,56110.0
大兴, 南 , 2室1厅 , 84.47, 精装,保利春天里 ,2014,27,天宫院,345,40843.0
大兴, 南 北 , 2室1厅 , 66.88, 简装,郁花园二里 ,1998,6,郁花园,300,44857.0
大兴, 西南 , 2室2厅 , 70.71, 精装,金融街融汇 ,2014,24,天宫院,310,43842.0
大兴, 南 北 , 2室2厅 , 101.73, 简装,玉璟园 ,2005,9,瀛海,415,40795.0
大兴, 南 北 , 2室1厅 , 90.37, 精装,三羊里 ,2009,6,亦庄,365,40390.0
大兴, 南 北 , 2室1厅 , 63.25, 简装,金荣园 ,1998,6,西红门,225,35574.0
大兴, 南 北 , 2室1厅 , 95.83, 简装,瑞海家园三区 ,2004,6,西红门,435,45393.0
大兴, 南 北 , 2室1厅 , 98.47, 精装,马赛公馆 ,2012,18,枣园,490,49762.0
大兴, 南 北 , 3室1厅 , 109.28, 精装,亦庄北岸 ,2008,15,旧宫,503,46029.0
大兴, 南 北 , 2室2厅 , 94.2, 简装,新居里 ,2002,6,黄村中,295,31317.0
大兴, 南 北 , 3室1厅 , 87.13, 简装,新凤小区 ,1996,6,大兴其它,219,25135.0
大兴, 南 北 , 2室1厅 , 60.98, 毛坯,滨河西里 ,1991,6,枣园,246,40342.0
大兴, 南 , 1室1厅 , 68.02, 精装,鸿坤理想城大满贯 ,2010,18,西红门,290,42635.0
大兴, 南 北 , 2室1厅 , 55.9, 简装,富强西里 ,1985,4,黄村中,210,37568.0
大兴, 东 西 , 2室1厅 , 81.84, 精装,新里西斯莱公馆 ,2010,18,高米店南,420,51320.0
大兴, 东 西 , 2室2厅 , 78.2, 精装,富力童话时光 ,2014,9,天宫院南,265,33888.0
大兴, 南 北 , 2室1厅 , 88.68, 精装,金色漫香林一期 ,2009,6,亦庄,455,51309.0
大兴, 南 北 , 2室2厅 , 88.45, 精装,芳源里 ,2010,10,旧宫,418,47259.0
大兴, 南 北 , 2室1厅 , 84.14, 简装,兴海家园月苑 ,2006,6,西红门,406,48253.0
大兴, 东 , 2室1厅 , 34.59, 简装,宣颐家园 ,2003,5,旧宫,236,68228.0
大兴, 南 北 , 2室1厅 , 90.35, 简装,金色漫香郡南区 ,2012,9,大兴其它,294,32541.0
大兴, 东 西南 , 3室1厅 , 83.67, 精装,兴政西里 ,1995,6,黄村中,310,37051.0
大兴, 南 北 , 2室1厅 , 58.66, 简装,兴政东里 ,1992,6,黄村中,225,38357.0
大兴, 南 北 , 4室2厅 , 97.05, 精装,保利春天里 ,2014,28,天宫院,450,46368.0
大兴, 南 北 , 1室1厅 , 62.96, 简装,新凤小区 ,2005,6,大兴其它,179,28431.0
大兴, 北 , 1室1厅 , 51.36, 简装,巧克力城 ,2005,11,旧宫,248,48287.0
大兴, 东 西 , 2室1厅 , 81.84, 精装,新里西斯莱公馆 ,2011,18,高米店南,425,51931.0
大兴, 南 北 , 3室1厅 , 81.25, 简装,枣园小区 ,1994,6,枣园,320,39385.0
大兴, 南 北 , 3室2厅 , 111.77, 精装,鸿坤理想城曦望山 ,2014,23,西红门,649,58066.0
大兴, 西南 , 3室1厅 , 73.56, 精装,首邑溪谷 ,2013,16,枣园,455,61855.0
大兴, 南 北 , 3室1厅 , 70.96, 简装,车站中里 ,1988,6,黄村火车站,270,38050.0
大兴, 南 北 , 2室2厅 , 113.69, 简装,福星花园 ,2002,6,西红门,429,37735.0
大兴, 南 北 , 1室1厅 , 60.36, 简装,康泰园 ,2009,18,枣园,247,40922.0
大兴, 南 , 2室1厅 , 76.39, 简装,兴海园 ,2004,16,瀛海,320,41891.0
大兴, 西北 , 2室1厅 , 57.51, 精装,佳和园老区 ,1997,6,旧宫,240,41732.0
大兴, 南 , 2室2厅 , 83.31, 简装,瑞康家园 ,2005,15,黄村中,363,43573.0
大兴, 东 西 , 2室1厅 , 58.08, 简装,兴政东里 ,1991,6,黄村中,225,38740.0
大兴, 南 北 , 2室1厅 , 60.86, 简装,清源西里 ,1993,5,枣园,246,40421.0
大兴, 南 北 , 2室1厅 , 82.02, 简装,御园小区 ,2014,15,天宫院南,240,29262.0
region,direction,layout,size,renovation,garden,year,floor,district,price,danjia
顺义, 东南 , 3室1厅 , 106.13, 精装,金汉绿港四区 ,2011,20,顺义城,452,42590.0
顺义, 南 北 , 3室2厅 , 121.17, 简装,东兴二区 ,1999,6,顺义城,425,35075.0
顺义, 南 北 , 3室1厅 , 122.94, 精装,金汉绿港一区 ,2007,15,顺义城,515,41891.0
顺义, 南 北 , 2室1厅 , 87.07, 简装,双裕花园西区 ,2003,5,后沙峪,406,46630.0
顺义, 南 北 , 2室1厅 , 94.04, 毛坯,裕龙三区 ,2009,11,顺义城,405,43067.0
顺义, 南 北 , 2室1厅 , 95.12, 精装,金汉绿港三区 ,2009,18,顺义城,410,43104.0
顺义, 东 西 , 2室2厅 , 86.79, 简装,仓上小区 ,1993,6,顺义城,275,31686.0
顺义, 南 北 , 2室2厅 , 85.77, 简装,石园北区 ,1998,6,顺义城,308,35910.0
顺义, 南 北 , 2室1厅 , 89.91, 简装,港馨家园西区 ,2007,6,顺义城,338,37594.0
顺义, 南 北 , 2室1厅 , 70.25, 精装,双兴南区 ,1993,6,顺义城,269,38292.0
顺义, 南 北 , 3室2厅 , 108.03, 精装,馨港庄园三区 ,2003,6,顺义其它,330,30548.0
顺义, 南 , 1室1厅 , 65.21, 精装,新马家园 ,2013,28,马坡,226,34658.0
顺义, 南 北 , 1室1厅 , 59.7, 简装,胜利小区 ,1991,6,顺义城,235,39364.0
顺义, 南 , 2室1厅 , 87.9, 精装,红杉一品 ,2011,18,顺义城,425,48351.0
顺义, 南 , 1室1厅 , 75.37, 精装,怡馨家园 ,2008,18,顺义城,326,43254.0
顺义, 南 北 , 2室1厅 , 87.38, 简装,义宾北区 ,2001,5,顺义城,312,35707.0
顺义, 南 北 , 3室1厅 , 95.83, 精装,空港吉祥花园 ,2007,11,后沙峪,459,47898.0
顺义, 南 北 , 2室2厅 , 98.95, 简装,华英园 ,2002,7,顺义其它,289,29207.0
顺义, 东南 , 2室1厅 , 79.39, 简装,金汉绿港三区 ,2009,18,顺义城,352,44339.0
顺义, 南 北 , 2室1厅 , 75.4, 简装,石园东区 ,1994,6,顺义城,266,35279.0
顺义, 南 , 2室1厅 , 85.19, 精装,金汉绿港五区 ,2011,12,顺义城,379,44489.0
顺义, 南 北 , 2室2厅 , 91.04, 精装,马坡花园一区 ,1999,6,马坡,338,37127.0
顺义, 南 北 , 3室1厅 , 161.37, 精装,东方太阳城 ,2008,6,顺义其它,550,34084.0
顺义, 南 西 , 2室1厅 , 57.82, 简装,石园西区 ,1991,6,顺义城,230,39779.0
顺义, 南 北 , 2室1厅 , 101.97, 简装,马坡花园二区 ,2003,5,马坡,358,35109.0
顺义, 北 南 , 2室1厅 , 69.96, 简装,西辛北区 ,1997,5,顺义城,275,39309.0
顺义, 南 北 , 2室2厅 , 107.65, 简装,蓝海苑 ,2006,11,首都机场,485,45054.0
顺义, 南 北 , 2室2厅 , 84.91, 精装,马坡花园二区 ,2002,5,马坡,325,38276.0
顺义, 南 北 , 2室1厅 , 78.25, 精装,仓上小区 ,1992,6,顺义城,275,35144.0
顺义, 南 北 , 3室2厅 , 121.65, 精装,万科四季花城 ,2008,15,顺义城,565,46445.0
顺义, 南 北 , 2室2厅 , 81.6, 精装,万科城市花园 ,1995,6,后沙峪,360,44118.0
顺义, 南 北 , 3室2厅 , 116.56, 精装,鲁能7号院颐景溪园 ,2012,9,马坡,490,42039.0
顺义, 南 北 , 3室2厅 , 131.82, 精装,鲁能7号院颐景溪园 ,2012,11,马坡,550,41724.0
顺义, 南 北 , 2室1厅 , 95.81, 精装,江山赋 ,2010,10,后沙峪,536,55945.0
顺义, 东 南 北 , 3室2厅 , 105.87, 精装,裕龙四区 ,2003,6,顺义城,380,35894.0
顺义, 南 北 , 1室1厅 , 60.81, 简装,石园西区 ,1990,6,顺义城,218,35850.0
顺义, 东 南 北 , 3室2厅 , 161.99, 精装,东方太阳城 ,2008,6,顺义其它,580,35805.0
顺义, 东 西 , 3室1厅 , 107.66, 简装,仓上小区 ,1993,6,顺义城,295,27402.0
顺义, 南 北 , 3室2厅 , 113.8, 精装,港馨家园西区 ,2006,6,顺义城,350,30756.0
顺义, 南 北 , 2室1厅 , 80.33, 精装,西辛南区 ,1994,6,顺义城,328,40832.0
顺义, 南 北 , 4室2厅 , 149.73, 精装,鲁能7号院颐景润园 ,2012,5,马坡,625,41742.0
顺义, 南 北 , 3室2厅 , 114.9, 精装,香悦四季 ,2012,11,马坡,500,43517.0
顺义, 南 北 , 2室1厅 , 90.35, 简装,蓝星花园 ,2000,6,后沙峪,325,35972.0
region,direction,layout,size,renovation,garden,year,floor,district,price,danjia
房山, 南 北 , 2室1厅 , 75.45, 简装,山水汇豪苑A区 ,2003,5,窦店,180,23857.0
房山, 南 北 , 3室2厅 , 89.44, 简装,长阳国际城二区 ,2012,20,长阳,373,41704.0
房山, 南 , 2室2厅 , 88.26, 简装,天恒乐活城 ,2010,18,阎村,251,28439.0
房山, 东 南 北 , 3室2厅 , 120.94, 精装,芭蕾雨悦都南区 ,2012,9,长阳,510,42170.0
房山, 东 西 北 , 2室1厅 , 68.15, 精装,阳光邑上 ,2011,6,良乡,270,39619.0
房山, 南 北 , 3室1厅 , 88.88, 简装,长阳国际城三区 ,2012,15,长阳,349,39267.0
